ID,News,Label,translated_text
FAKE_1084,"പോലിസ് ഫ്രീ റൈഡ് സ്കീം ലോഞ്ച് ചെയ്തിരിക്കുന്നു. രാത്രികാലങ്ങളിൽ ഒറ്റയ്ക്കകപ്പെട്ടു പോവുന്ന സ്ത്രീകൾക്ക്, വീട്ടിൽ പോവാൻ വാഹനം ലഭ്യമില്ലാത്ത സാഹചര്യത്തിൽ രാത്രി 10 നും പുലർച്ച 6 മണിക്കും ഇടയിൽ, പോലീസ് ഹെൽപ്പ് ലൈൻ നമ്പർ 1091 & 7837018555 ൽ വിളിച്ച് വാഹനത്തിന് ആവശ്യപ്പെടാം. 24x7 സമയ...",FALSE     ,"The police's license is closed. The women who are left alone during the night, when they are at home, between 10 and 1 0 o'clock in the night, are on their way home."
FAKE_1085,മാസ്‌ക്കിനെ കുറിച്ചുള്ള ബോധവല്‍ക്കരണം പുലിവാലായി; പ്രതികള്‍ കേരള പൊലീസോ; വൈറല്‍ ചിത്രവും സത്യവും,FALSE     ,"The knowledge of Masleus was a great witness; the police police, the police, and the police, were able to find a way out of the city."
FAKE_1086,കേരളത്തിലെ റെയില്‍വെ സ്‌റ്റേഷനിലേക്ക് വന്നിറങ്ങുന്ന ഇതരസംസ്ഥാന തൊഴിലാളികള്‍,HALF TRUE,"It is estimated that over half of the world's population of the world's population, over half of the world's population live in poverty, reports The Times of London."
FAKE_1087,മാസപ്പടി' വിവാദത്തില്‍ വാര്‍ത്ത നല്‍കരുതെന്ന് കേരള പത്രപ്രവര്‍ത്തക യൂണിയന്റെ നിര്‍ദ്ദേശം.,FALSE     ,"For example, in the United States, the State of the Soviet Union has established a system that is not to be used in the argument of the month."
FAKE_1088,ഏക സിവില്‍ കോഡിനെതിരെ പ്രമേയം പാസാക്കുന്ന ആദ്യ സംസ്ഥാനമാണ് കേരളം.,HALF TRUE,It is the first state of the state to release the theme against the single CSSI code.
FAKE_1089,റോഡ് വഴിയുള്ള ബാംഗ്ലൂർ-കേരള രാത്രി യാത്ര അപകടകരമാണ്.ബംഗളൂരു-മൈസൂർ എക്‌സ്‌പ്രസ്‌വേയിൽ കള്ളന്മാരും കൊള്ളക്കാരും വിഹരിക്കുന്നു.,FALSE     ,It's too dangerous to travel on the road by night.
FAKE_1090, വസ്തുതാപരിശോധന: ഇന്ത്യൻ പതാകയെ അനാദരിക്കുന്ന പാക്കിസ്ഥാനിൽ നിന്നുള്ള പഴയ വീഡിയോ തെറ്റായ അവകാശവാദത്തോടെ വൈറലാകുന്നു,FALSE     ,The fact is: The old video from the Indian flag is wrong with the old statement from Pakistan.
FAKE_1091,കേരളത്തിലെ റോഡിന്റെ ശോച്യാവസ്ഥ.,FALSE     ,It's the mark of the road on the street.
FAKE_1092,കേരളത്തിലെ റോഡിലെ കുഴിയിൽ കാർ താഴ്ന്നതിൻ്റെ ചിത്രം,FALSE     ,The carman's picture in the hole in the street on the street.
FAKE_1093,കേരളത്തിലെ റോഡില്‍ അടുത്തിടെ രൂപപ്പെട്ട വലിയ കുഴി.,HALF TRUE,The road on the road of the deaf is recently formed into a large hole.
FAKE_1094,"മദ്യപാനി വെള്ളക്കെട്ടുള്ള റോഡ് മുറിച്ചു കടക്കവെ സ്ലാബില്ലാത്ത ഓടയില്‍ വീഴുന്ന ദൃശ്യം, കേരളത്തില്‍ നിന്ന്.",FALSE     ,"As they pass through the water-watered road, they can see that they're falling away from the wind."
FAKE_1095,ജനിച്ചയുടനെ കരയാതിരുന്ന കുഞ്ഞിൻ്റെ ജീവൻ രക്ഷിക്കുന്ന വീഡിയോ കേരളത്തിൽ നിന്നുള്ളത്,FALSE     ,The girl's life was saved when she was born.
FAKE_1096,കേരളത്തില്‍ നിന്ന് കാണാതായ ഈ കുട്ടിയെ തമിഴ്‌നാട്ടില്‍ കണ്ടെത്തി.,HALF TRUE,This child was found out in the middle of the night.
FAKE_1097,ഫോട്ടോയിൽ ഉള്ളത് കേരളത്തിൽ നിന്നും തട്ടി കൊണ്ട് പോയ കുട്ടി.,FALSE     ,The boy who's been hit by the photo.
FAKE_1098,പൂഞ്ഞാറിലെ പഞ്ചായത്ത് ഉപതിരഞ്ഞെടുപ്പ് പിസി ജോർജ്ജിന്റെ പാർട്ടിയുടെ പരാജയത്തിൽ മനം നൊന്ത് പാർവതി ഷോൺ കേരളത്തിൽ ജീവിക്കാൻ കൊള്ളില്ലെന്ന് പറയുന്നു.,FALSE     ,"It is said that in the defeat of the PCCC's Party, the rose of the flower is not a life - threatening thing."
FAKE_1099, ശ്രീലങ്കയിൽനിന്നുള്ള പഴ വീഡിയോ കേരളത്തിൽനിന്നുള്ളതെന്നപേരിൽ തെറ്റിദ്ധാരണാജനകമായ അവകാശവാദവുമായി വൈറലാകുന്നു,FALSE     ,It's a misunderstanding of misunderstandings on the basis of the fact that it's as old as a video from Canada
FAKE_1100,ദ കേരളാ സ്റ്റോറി സിനിമയുടെ റിലീസിന് ശേഷം മാവേലിക്കരയിൽ നടന്ന ദുർഗാവാഹിനി പഥസഞ്ചലൻ,FALSE     ,"After the release of the film in Kadddala, the Matanananananananananananan, after the release of the film."
FAKE_1101,ആർഎസ്എസ് പ്രവർത്തകയെ കേരളത്തിൽ മുസ്ലീങ്ങൾ കൊലപ്പെടുത്തുന്നു.,FALSE     ,The Muslims kill the RSSS.
FAKE_1102,കേരള സ്‌റ്റോറിയിലെ നായിക ദേവൊലീന ഭട്ടാചാര്‍ജി മുസ്ലീം യുവാവിനൊപ്പം ഒളിച്ചോടി.,FALSE     ,"As a result, he began to study the Bible with Jehovah's Witnesses, and he began to study the Bible with Jehovah's Witnesses."
FAKE_1103,കേരളത്തിൽ ആർഎസ്എസ് പ്രവർത്തകയെ മുസ്ലിം മതവിശ്വാസികൾ വെടിവെച്ചു കൊല്ലുന്നതിൻ്റെ ദൃശ്യങ്ങൾ,FALSE     ,"In the middle of the 18th century, the Muslim religious leaders of the U.S.R. were shot and shot."
FAKE_1104,ഐസിസ് എന്നെഴുതിയ ടീഷർട്ട് ധരിച്ച് കേരളത്തിലെ മുസ്ലിം യുവാക്കൾ,FALSE     ,"As a young woman, who had a TV written by Essssis"
FAKE_1105,ലേഡീസ് ഹോസ്റ്റലിനു മുന്നില്‍ നഗ്നതാ പ്രദര്‍ശനം നടത്തിയ കേരള കോണ്‍ഗ്രസ് നേതാവ് എ.എച്ച് ഹാഫിസിനെ പൊലീസ് അറസ്റ്റ് ചെയ്തു.,FALSE     ,"Ladies and gentlemen, in front of the ladies and gentlemen, were arrested by the head of the ABRR."
FAKE_1106,കേരളത്തിൽ വച്ചു വന്ദേഭാരതിന് നേരെ കല്ലേറുണ്ടായപ്പോൾ കേട് പറ്റിയ ജനാലയുടെ ചിത്രം,HALF TRUE,The window image of a broken window when they were stoned to death on the night before they were thrown into the water.
FAKE_1107,കേരള ഓട്ടൊമൊബൈല്‍ ലിമിറ്റഡിന്റെ കീഴിലുള്ള ഇ-ഓട്ടോകള്‍ നിര്‍മ്മാണം അവസാനിപ്പിച്ചു.,FALSE     ,You have to close the IO-O-RO-S-R-R-R-R-T-R-R-R-R-R-R-R-R-L-R-R-R-R-R-R-R-R-R-R-R-R-R-L-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-R-E-R-R-R-R-E-L-E-R-R-R-R-R-R-D-E-R-R-R-D-D-D-D-D-D-D-T-D-D-D-D-D-D-D-D-D-D-D-D-D-D-D-p-p-p-p-p-p-p-p-p-p-p-p-p-p-p-on-on-on-on-on-on-on-on-on-on-on-p-p-p-p-p-p-p-p-on-on-p-p-p-p-p-p-p-p-p-p-p-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-on-t.
FAKE_1108,കേരള സർവകലാശാലയിൽ ആദ്യമായി എബിവിപിക്ക് ജയം .,FALSE     ,"For the first time in the university of the Kayan university, Ebbba has won his victory."
FAKE_1109,പ്ലാസ്റ്റിക് ക്യാരി ബാഗുകളുടെ നിരോധനം ഹൈക്കോടതി റദ്ദാക്കി,FALSE     ,The High Court banned the ban of plastic bags
FAKE_1110,പോർച്ചുഗൽ പതാക കീറിയതിന് കേരളത്തിലെ റൊണാൾഡോ ആരാധകർ ബിജെപി പ്രവർത്തകനെ മർദ്ദിച്ചു,FALSE     ,"In Portugal, the Portuguese flag was persecuted by the British flag"
FAKE_1111,കേരളത്തിലെ 21 മന്ത്രിമാര്‍ക്കും കൂടി 1110 പേഴ്‌സണല്‍ സ്റ്റാഫുകളെ നിയമിച്ചിട്ടുണ്ട്.,HALF TRUE,"The 21 Ministers of Kay's, along with the 21st Ministers, have appointed 1110 wallets."
FAKE_1112,ആരാധനാലയങ്ങളില്‍ നിന്ന് വൈദ്യുതി നിരക്ക് ഈടാക്കുന്നതില്‍ വേര്‍തിരിവ്. മോസ്‌കുകള്‍ക്കും ക്രിസത്യന്‍ പള്ളികള്‍ക്കും നല്‍കേണ്ടി വരുന്ന തുകയേക്കാള്‍ കൂടുതല്‍ ക്ഷേത്രങ്ങള്‍ വൈദ്യുതി ചാര്‍ജായി നല്‍കേണ്ടിവരുന്നു.,FALSE     ,"In those houses, the root root from electricity was removed. Moscow will have to give more power to the authorities and to the Witnesses as well as to the Witnesses."
