ID,News,Label
FAKE_1113,കേരളത്തിലെ ബിജെപിയുടെ ഒരു സീറ്റ് പോലും നഷ്ടപ്പെടുത്താന്‍ സിപിഎമ്മിന് കഴിയില്ല.. വെല്ലുവിളിയുമായി കെ.സുരേന്ദ്രന്‍ എന്ന തലക്കെട്ട് നല്‍കിയ റിപ്പോര്‍ട്ടര്‍ ചാനല്‍ നല്‍കിയ വാര്‍ത്ത,FALSE     
FAKE_1114,ഇനി സ്ത്രീകള്‍ക്കും മല ചവിട്ടാം' എന്ന തലക്കെട്ടുള്ള ജന്മഭൂമി പത്രവുമായി ബിജെപി സംസ്ഥാന അധ്യാക്ഷന്‍ കെ.സുരേന്ദ്രന്‍.,FALSE     
FAKE_1115,തെരഞ്ഞെടുപ്പ് കഴിഞ്ഞാലും ഇന്ധനവില ഒരു രൂപ പോലും കൂടില്ല എന്ന് കെ.സുരേന്ദ്രന്‍,FALSE     
FAKE_1116,കേന്ദ്ര ആഭ്യന്തര മന്ത്രി അമിത് ഷായെ ബിജെപി സംസ്ഥാന പ്രസിഡന്റ് കെ സുരേന്ദ്രൻ വിമർശിക്കുന്നുവെന്ന രീതിയിൽ പ്രചരിപ്പിക്കുന്ന പോസ്റ്റ്,FALSE     
FAKE_1117,ബിജെപി സംസ്ഥാന അധ്യക്ഷൻ കെ സുരേന്ദ്രൻ കേന്ദ്ര ആഭ്യന്തര മന്ത്രി അമിത് ഷാ നഗ്നരായ സന്യാസിമാരുടെ മുന്നിൽതൊഴുകൈയോടെ നിൽക്കുന്ന ചിത്രത്തെ നികൃഷ്ടമായ ആചാരം എന്ന് വിളിച്ചു.,FALSE     
FAKE_1118,"ഞാൻ ജയിലിൽ പോയാൽ ആരും വിഷമിക്കരുത്,കെ സുരേന്ദ്രൻ",FALSE     
FAKE_1119,തന്നെ ജയിലിലടച്ചാൽ ആരും സങ്കടപ്പെടരുത് എനിക്ക് മുൻപും പല മഹാന്മാരും ജയിലിൽ കിടന്നിട്ടുണ്ട് കുഴൽപണ കവർച്ചാ കേസ് അറസ്റ്റ് അടുക്കുമ്പോൾ അടവ് മാറ്റി സുരേന്ദ്രൻ,FALSE     
FAKE_1120,കെ സുരേന്ദ്രന്‍റെ വ്യാജ ചിത്രം ഉപയോഗിച്ച് ഫേസ്‌ബുക്കിൽ പ്രചരണം,FALSE     
FAKE_1121,കെ. സുരേന്ദ്രനിന് വോട്ടിടാന്‍ കടലോഴും കടന വന്ന തിരുവല്ലകരുടെ ചിത്രമാണോ ഇത്...?,FALSE     
FAKE_1122,തൃശൂർ ചേലക്കരയിൽ ഒരു ക്ഷേത്രത്തിൽ നിന്ന് സിപിഎം ബ്രാഞ്ച് സെക്രട്ടി പണം മോഷ്ടിക്കുന്നു.,FALSE     
FAKE_1123,സിപിഎം പുത്തന്‍ കടപ്പുറം ഓഫിസ് വാടകയ്ക്ക് നല്‍കുന്നു.,HALF TRUE
FAKE_1124,കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ മാർക്സിസ്റ്റിന് ദേശീയ പാർട്ടി പദവി നഷ്ടമായി.,FALSE     
FAKE_1125,1977ലെ സിപിഎമ്മിന്റെ തിരഞ്ഞെടുപ്പ് കണ്‍വവന്‍ഷനില്‍ പങ്കെടുക്കുന്ന ബിജെപി നേതാക്കള്‍.,HALF TRUE
FAKE_1126,ബംഗാളിലെ മൂന്ന് സിപിഎം എംഎല്‍എമാര്‍ ബിജെപിയില്‍ ചേര്‍ന്നു,FALSE     
FAKE_1127,തൃക്കാക്കരയിൽ കള്ളവോട്ട് ചെയ്യുന്നതിനിടയിൽ സിപിഐഎം ഏരിയാ സെക്രട്ടറി പിടിയിൽ.,FALSE     
FAKE_1128,കെ സുധാകരന്‍ ആര്‍‌എസ്‌എസ് പ്രവര്‍ത്തകരോടൊപ്പം നില്‍ക്കുന്നു,FALSE     
FAKE_1129,ബിജെപി പരിപാടിയില്‍ പങ്കെടുക്കുന്നതില്‍ പ്രശ്‌നമില്ലെന്ന് കെപിസിസി പ്രസിഡന്റ് കെ.സുധാകരന്‍ .,HALF TRUE
FAKE_1130,കെപിസിസി പ്രസിഡന്റ് കെ.സുധാകരന്‍ ബിജെപി പ്രവര്‍ത്തകര്‍ക്കൊപ്പം നില്‍ക്കുന്ന ചിത്രം.,FALSE     
FAKE_1131,"കെപിസിസി അധ്യക്ഷൻ കെ സുധാകരൻ, ഹനുമാൻ സേനയുടെ സമ്മേളനത്തിന്‍റെ ഉദ്ഘാടകനായി പങ്കെടുക്കുന്നു",FALSE     
FAKE_1132,ഹനുമാൻ സേനയുടെ സമ്മേളനത്തിൽ കെ സുധാകരൻ പങ്കെടുക്കും,FALSE     
FAKE_1133,കെ.സുധാകരന്‍ എംപിക്കെതിരായ ഫേസ്ബുക്ക് പോസ്റ്റില്‍ ആര്‍ജെ സൂരജ് മാപ്പ് പറഞ്ഞു.,FALSE     
FAKE_1134,കഞ്ചാവ് കേസില്‍ പ്രതികളായ എസ്എഫ്‌ഐ പ്രവര്‍ത്തകരെ പുറത്തിറക്കാന്‍ സിപിഎം പ്രവര്‍ത്തകര്‍ പോലീസ് സ്റ്റേഷന്‍ ആക്രമിച്ചു.,FALSE     
FAKE_1135,കഞ്ചാവുമായി പിടികൂടിയ എസ്എഫ്ഐ പ്രവര്‍ത്തകരെ വിട്ടുനല്‍കണമെന്ന് ആവശ്യപ്പെട്ട് സിപിഎം പ്രവര്‍ത്തകര്‍ പോലീസ് സ്റ്റേഷനില്‍ ഭീഷണി മുഴക്കുന്ന വീഡിയോ,FALSE     
FAKE_1136,ഇടുക്കി എന്‍ജിനീയറിങ് കോളജില്‍ കൊല്ലപ്പെട്ട എസ്എഫ്ഐ പ്രവര്‍ത്തകനായിരുന്ന ധീരജിന്‍റെ കുടുംബത്തിന് 1.58 കോടി രൂപയാണ് സിപിഎം ഇടുക്കി ജില്ലാ കമ്മിറ്റി സമാഹരിച്ചതെന്നും ഇതില്‍ നിന്നും 35 ലക്ഷം രൂപ മാത്രമാണ് ധീരജിന്‍റെ കുടുംബത്തിന് നല്‍കി,FALSE     
FAKE_1137,വയനാട് എംപി രാഹുൽ ഗാന്ധിയുടെ ഓഫീസിലേക്ക് അക്രമാസക്തമായി മാർച്ച് നടത്തിയ എസ്എഫ്ഐ പ്രവർത്തകർ നടത്തിയത് ഭീകരപ്രവർത്തനം ആണെന്ന് എൽഡിഎഫ് കൺവീനർ ഇപി ജയരാജൻ പറയുന്ന വീഡിയോ.,FALSE     
FAKE_1138,തൃശ്ശൂർ ജില്ലാ ആശുപത്രിയിലുണ്ടായ എസ്എഫ്ഐ-എഐഎസ്എഫ് സംഘർഷത്തിൻറെ വീഡിയോ,HALF TRUE
FAKE_1139,SFIക്കാർ കോളേജിൽ നടത്തിയ ചുംബനം.,FALSE     
FAKE_1140,കോളേജ് അടിച്ചുതകർക്കുന്ന എസ്എഫ്ഐ പ്രവർത്തകരുടെ വീഡിയോ,HALF TRUE
FAKE_1141,പഠിപ്പുമുടക്ക് സമരത്തിന് എത്തിയ എസ്എഫ്ഐ പ്രവർത്തകർ വടകരയിലെ സ്കൂളിന് മുൻപിൽ ഉണ്ടായ സംഘർഷത്തിന് ശേഷം ഓടി രക്ഷപ്പെടുന്നു,FALSE     
FAKE_1142,കൊല്ലപ്പെട്ട എസ്എഫ്ഐ പ്രവർത്തകൻ ധീരജിന്റെ മൃതദേഹവും വഹിച്ചുകൊണ്ടുള്ള വിലാപയാത്ര കടന്നുപോകവേ സിപിഎം പ്രവർത്തകർ നൃത്തം ചെയ്യുന്നു,FALSE     
FAKE_1143,ഈ വീഡിയോയിലുള്ളത് കൊടിപിടിച്ചു നില്‍ക്കുന്ന എബിവിപി പ്രവര്‍ത്തകരോ?,FALSE     
FAKE_1144,గూగుల్ లో ఉన్న రెసిపీ ఫోటోని షేర్ చేసి తను తయారు చేసిన వంటగా కంగనా రనౌత్ ట్వీట్ చేసింది.,FALSE     
FAKE_1145,"ഹരിദാസിനെ കൊലപ്പെടുത്തിയ ആര്‍എസ്എസ് പ്രവര്‍ത്തകനെ പിടികൂടിയത് ഡിവൈഎഫ്ഐ അധ്യാപികയുടെ തന്ത്രത്തിലൂടെയെന്ന തലക്കെട്ടും, തന്ത്രത്തിലൂടെ സ്വന്തം വീട്ടില്‍ വിളിച്ചു വരുത്തി പോലീസിനെ അറിയിക്കുകയായിരുന്നു എന്നും സബ് ഹെഡ്ഡിങ് നല്‍കിയും ദേശാഭിമാനി രേഷ്മയെ കുറിച്ച് വാര്‍ത്ത",FALSE     
FAKE_1146,ഹരിദാസ് വധ കേസിലെ പ്രതിയെ അറസ്റ്റ് ചെയ്യാൻ സഹായിച്ചത് അധ്യാപിക എന്ന് ദേശാഭിമാനി,FALSE     
FAKE_1147,വാരിയം കുന്നനെ അറസ്റ്റ് ചെയ്തതായി മലയാള മനോരമ നല്‍കിയ വാര്‍ത്ത.,FALSE     
FAKE_1148,എകെജി സെന്‍ററിന് നേരെ ആക്രമണം നടത്തിയ കേസില്‍ രണ്ട് കോണ്‍ഗ്രസ് പ്രവര്‍ത്തകരെ പിടികൂടിയെന്ന് മനോരമ ന്യൂസിന്‍റെ സ്ക്രീന്‍ഷോട്ട്,FALSE     
FAKE_1149,"മനോരമ വാർത്ത പ്രകാരം, ""കമ്മ്യൂണിസ്റ്റ് പാര്‍ട്ടി വിഡ്ഢികളുടെ പാര്‍ട്ടി"" എന്ന് കനയ്യ പറഞ്ഞു.",FALSE     
FAKE_1150,"തള്ളിയിട്ട് 4 വര്‍ഷം, ഇപ്പോഴും നിപ വൈറസ് പരിശോധിക്കാന്‍ പൂനെയില്‍ ക്യൂ നില്‍ക്കണം'; സംഭവം എത്രത്തോളം ശരി?",FALSE     
FAKE_1151,ഉത്തരേന്ത്യയിൽ പോയി കുങ്കുമക്കുറി അണിഞ്ഞ് നിൽക്കുന്ന മന്ത്രി മുഹമ്മദ് റിയാസ്.,FALSE     
FAKE_1152,ആലപ്പുഴ മെഡിക്കല്‍ കോളെജിലെ സൂപ്പര്‍ സ്‌പെഷ്യാലിറ്റി ബ്ലോക്ക് നിര്‍മാണം പൂര്‍ണ്ണമായും കേന്ദ്ര പദ്ധതി,HALF TRUE
FAKE_1153,ആലപ്പുഴയിലെ ഒരു ഹോട്ടലിൽ റെയ്ഡിനിടെ പട്ടിയിറച്ചി പിടികൂടി.,FALSE     
